,user_id,user_screen_name,user_name,words,personality_type
82,1574216669064486913,mydear_carmen,𝑪𝒂𝒓𝒎𝒆𝒏 𝑴𝒂𝒓𝒕𝒊𝒏𝒆𝒛,"['𝙣𝙖𝙢𝙚', 'carmen', 'martinez', '𝙗𝙞𝙧𝙩𝙝𝙙𝙖𝙮', '04nov2001', '𝙗𝙤𝙧𝙣', 'madrid', 'spain', '𝙡𝙞𝙫𝙞𝙣𝙜', '𝙞𝙣', '𝖭ew', 'york', 'usa', '𝙟𝙤𝙗', 'model', 'fashion', 'de']",ESFJ
83,1643684691575283715,windsweptroot,cat✰,"['also', 'found', 'quinn', 'esfj']",ESFJ
84,1416822209595809796,PTOLEMIAS,mia ⸱ ˖ ࣪ ✿ଓ,"['add', 'mbti', 'put', '4', 'character', 'mbti', 'esfj']",ESFJ
85,60878287,mboschnl,Miriam 💖,"['australia', 'get', 'belgium', 'face', 'blowing', 'kisssmiling', 'face', 'heartsred', 'heartsmiling', 'face', 'hearteyes']",ESFJ
86,1615799874066284544,livxgzz,liv ⋆｡°✩,"['add', 'mbti', 'put', '4', 'character', 'mbti', 'esfj']",ESFJ
87,1475844590808670215,krs1646,idk bro〖kEdAr〗,"['cuz', 'add', 'mbti', 'put', 'four', 'character', 'mbti']",ESFJ
88,1465670975354290176,MUNJUNGIIE,#MunJung,"['similar', 'add', '10', 'mun', 'junghyun', 'stan', '10', 'read', 'book', '10', 'love', '1the9', '10', 'short', 'hair', '10', 'listen']",ESFJ
89,1418044964915728389,paintsnini,charlotte ♡︎,"['esfj', 'as', 'apologizing', 'thing', 'didnt', 'wrong', 'hate']",ESFJ
90,1534477175214452737,parksungho03,WHO's CYA 🌼,"['soccer', 'ball', 'op', 'said', 'jaehyuns', 'mbti', 'esfj']",ESFJ
91,920270239,danbiology,Kei,"['soccer', 'ball', 'op', 'said', 'jaehyuns', 'mbti', 'esfj']",ESFJ
92,440076834,191204JB,WHO's Cim🏠,"['soccer', 'ball', 'op', 'said', 'jaehyuns', 'mbti', 'esfj']",ESFJ
93,1648988981416140801,503diary,bnd updates 🚪,"['soccer', 'ball', 'op', 'said', 'jaehyuns', 'mbti', 'esfj']",ESFJ
94,1588545036295491585,_ZARKIV,𝓩a,"['apparently', 'im', 'esfj', 'according', 'mbtiloving', 'friend', '16personalities', 'tho', 'yes', 'ik', 'inaccurate', 'say', 'called', 'enfj', 'loudly', 'cry', 'face']",ESFJ
95,1567040020862894081,writtenbychi,chi 🦋,"['esfj', 'n', 'pisces', 'rare', 'yaaa', 'wkwk', 'love', 'see', 'stay', 'ult', 'bias', 'n', 'wrecker', 'pretty', 'fair']",ESFJ
96,1073336245667946497,KPraline36,익 이광,"['kikwang', 'said', 'interview', 'he', 'esfj', 'beacause', 'people', 'said', 'radio']",ESFJ
97,1148648159284989952,ayenfairy,aurora ⭑ jiwoo luvr ! 🍓♡ her koala,"['im', '1920', 'year', 'old', 'capricorn', 'esfj', 'nursing', 'stay', 'like', 'there', 'really', 'one', 'fear']",ESFJ
98,932327339530248192,SangBumantara,GEMA LAZUARDI.,"['religion', 'islam', 'blood', 'type', 'ab', 'height', '178', 'cm', 'weight', '62', 'kg', 'sexual', 'orientation', 'heterosexual', 'mbti', 'esfj']",ESFJ
99,1163424554242514944,mandarina_chula,Lewis ☕🍊,"['add', 'ur', 'mbti', 'put', '4', 'character', 'mbti', 'esfj']",ESFJ
100,1534603907942469636,THXnoona,THXnoona🌸YBCA,"['im', 'going', 'work', 'walk', 'around', 'recharging', 'esfj', 'solar', 'panel', 'much', 'possible', 'sun']",ESFJ
101,1011363234618671104,abby_esfj,bubble_tea_lover🧋,"['im', 'totally', 'okay', 'friend', 'telling', 'whats', 'happening', 'life', 'telling', 'later', 'stage', 'th']",ESFJ
102,1534603907942469636,THXnoona,THXnoona🌸YBCA,"['take', 'test', 'chance', 'fun', 'esfj', 'nowadays', 'like', 'leader', 'grinning', 'squinting', 'face']",ESFJ
103,1566843787766292480,juninfield,lexy steak house july 7th,"['yes', 'escaped', 'infp', 'im', 'almost', 'opposite', 'long', 'live', 'esfj', 'folded', 'handsfolded', 'hand', 'relate', 'hashtag']",ESFJ
104,981363405318635520,MivaChu17,Miva,"['interesting', 'mbti', 'ive', 'found', 'sakura', 'esfj', 'haruhi', 'enfp']",ESFJ
105,1524067053304381440,wooniicorn,테이🦄,"['taehun', 'still', 'esfj']",ESFJ
106,1657243011707981824,luv4clara,hsm !,"['new', '2', 'finding', 'moot', 'ace', 'hehim', 'demiboy', '14', 'esfj', 'future', 'gepard', 'main', 'moot']",ESFJ
107,1566843787766292480,juninfield,lexy steak house july 7th,"['im', 'almost', 'opposite', 'im', 'esfj']",ESFJ
108,900036248647090176,1ms09ay,Golden (Taylor’s Version),"['esfj', 'mom', 'showing', 'love', 'tidy', 'room', 'cuz', 'youre', 'going', 'home']",ESFJ
109,1612034995329331201,_pagaral,sherb!,"['mbti', 'esfj', 'ill', 'give', 'u', 'phone', 'later', 'make', '100', 'beaming', 'face', 'smiling', 'eye']",ESFJ
110,1603754092760666112,velvetisnotcake,ɞ velvet / vel,"['new', '2', 'finding', 'moot', 'ace', 'hehim', 'demiboy', '14', 'esfj', 'future', 'gepard', 'main', 'moot']",ESFJ
111,936640148233633792,cuutaepie,belle,"['esfj', 'soulmate', 'compatibility', 'hao', 'lt3']",ESFJ
112,701789788999970816,Kane_honda_,🩷Kane❄️| B ME stage 1 año❤️‍🩹|,"['esfj', 'girl']",ESFJ
113,888895141,nealgetz,Perfesser Getz,"['lol', 'im', 'intp', 'wife', 'esfj']",ESFJ
114,1253285245681496064,BlaxX_1110,🚫,"['mbti', 'doodlessparkles']",ESFJ
115,1011363234618671104,abby_esfj,bubble_tea_lover🧋,"['first', 'born', 'daughter', 'become', 'thoughtful', 'woman', 'work', 'alone', 'share', 'credit', 'theyre', 'woman', 'buy', 'people']",ESFJ
116,1401029539703275521,hansdoII,★⁵ ella ❤︎’s han,"['mbti', 'thing', 'first', 'time', '2', 'year', 'found', 'im', 'esfj']",ESFJ
117,1646356041561513984,riyanghao,(＾་།＾)♡,"['correction', 'im', 'esfj', 'sorry', 'still', 'getting', 'used', 'change']",ESFJ
118,127328133,Steadfasticon,Steadfast,"['glad', 'youre', 'esfj', 'guess', 'last', 'one', 'doesnt', 'sound', 'bad']",ESFJ
119,1360399989994889217,veropetos_,max/elliott ★★★★★ | ia exam prep,"['wheres', 'esfj', 'enfj', 'isfp']",ESFJ
120,1163446418536722434,peachmru,𝐧𝐚𝐲,"['youngjae', 'two', 'e', 'mbti', 'jooyeon', 'gaon', 'entp', 'im', 'enfp', 'youngjae', 'rest', 'gunil']",ESFJ
121,3895371429,binnieIC787,Ross_GB~💙,"['hodong', 'mino', 'appa', 'son', 'grinning', 'face', 'sweat', 'way', 'hodong', 'cook', 'cutting', 'ingredient', 'pot']",ESFJ
122,1381189208262418433,Faramelatte921,🍒🐯🦕💎,"['hodong', 'mino', 'appa', 'son', 'grinning', 'face', 'sweat', 'way', 'hodong', 'cook', 'cutting', 'ingredient', 'pot']",ESFJ
123,1486365547914842124,202NATALIEE,Natalie 🔜 a con with your nigga,"['personality', 'type', 'esfj', 'funny']",ESFJ
124,1612034995329331201,_pagaral,sherb!,"['esfj', 'ayan', '90', 'na', 'beaming', 'face', 'smiling', 'eye', 'weve', 'truly', 'become', 'fast', 'friend', 'omg', 'lt3']",ESFJ
125,1611933277199405058,hccjkfiles,nyx,"['restarting', 'day', '5', 'hi', 'im', 'jia', 'looking', 'interactive', 'moot', 'sheher', '09', 'liner', 'filo', 'esfj', 'jungwon', 'stan']",ESFJ
126,1482175201412407301,ayatarch1ve,ayat,"['restarting', 'day', '5', 'hi', 'im', 'jia', 'looking', 'interactive', 'moot', 'sheher', '09', 'liner', 'filo', 'esfj', 'jungwon', 'stan']",ESFJ
127,1497832979678171136,kishyri,Kira 🎧,"['restarting', 'day', '5', 'hi', 'im', 'jia', 'looking', 'interactive', 'moot', 'sheher', '09', 'liner', 'filo', 'esfj', 'jungwon', 'stan']",ESFJ
128,1636028256699678729,i2ybok,ace ★⁵ lf moots,"['restarting', 'day', '5', 'hi', 'im', 'jia', 'looking', 'interactive', 'moot', 'sheher', '09', 'liner', 'filo', 'esfj', 'jungwon', 'stan']",ESFJ
129,1568191272434958337,yang_jwonieluv,jiakIm♡ ; DARK BLOOD🩸,"['restarting', 'day', '5', 'hi', 'im', 'jia', 'looking', 'interactive', 'moot', 'sheher', '09', 'liner', 'filo', 'esfj', 'jungwon', 'sta']",ESFJ
130,1392073366790623236,Stanisl86863011,Stanislav Andreev,"['artist', 'palette', 'gabby', 'reveal', '5', 'raise', 'ai', 'artist', 'palette', 'heart', 'gold', 'passion', 'serving', 'others', 'nurturing']",ESFJ
131,1212258673428353024,frcica1979,"frcica_フラシカ@NFT TwitFi phaver .lens(🌸, 🌿)","['artist', 'palette', 'gabby', 'reveal', '5', 'raise', 'ai', 'artist', 'palette', 'heart', 'gold', 'passion', 'serving', 'others', 'nurturing']",ESFJ
132,1277424555456266240,purple4methyst,｡ 𐐪₍ᐢ. ̫ .⑅ᐢ₎𐑂↝ (rest),"['people', 'seem', 'hate', 'fe', 'dom', 'fe', 'aux', 'im', 'mistyped', 'actually', 'im', 'esfjisfjdowncast', 'face', 'sweat']",ESFJ
133,1047184149147148288,kumenyimaksaja,lin,"['asyik', 'juga', 'perbedaan', 'fenya', 'di', 'bryan', 'esfj', 'sama', 'adam', 'enfj', 'fe', 'di', 'bryan', 'like', 'help', 'people', 'make']",ESFJ
134,1011363234618671104,abby_esfj,bubble_tea_lover🧋,"['can', 'not', 'cost', 'living', 'jesus', 'paid']",ESFJ
135,1145537284516843521,ibuprorin,aerith²⁴,"['im', 'intp', 'hyerin', 'esfj', 'like', 'end', 'ult', 'bias', 'exact', 'opposite', 'mbti', 'loudly', 'cry', 'face']",ESFJ
136,1511730866963243018,mikhailskisses,kieran 🌱,"['new', '2', 'finding', 'moot', 'ace', 'hehim', 'demiboy', '14', 'esfj', 'future', 'gepard', 'main', 'moot']",ESFJ
137,3638916975,BrownbasUsed623,Brownbas,"['watched', 'first', 'guardian', 'galaxy', 'came', 'aunt', 'grandma', 'end', 'tree', 'said']",ESFJ
138,1646810381011107840,shoyaluvr,kiara 🪼,"['hekp', 'took', 'test', 'said', 'esfj', 'help']",ESFJ
139,1278388283647553538,Xnebriele,Novi.Suiswap 🔆,"['artist', 'palette', 'gabby', 'reveal', '5', 'raise', 'ai', 'artist', 'palette', 'heart', 'gold', 'passion', 'serving', 'others', 'nurturing']",ESFJ
140,139233282,ningyoh,clamp school dropout,"['also', 'shouji', 'give', 'esfj', 'vibe', 'got', 'esfp']",ESFJ
141,1466017363892092934,zuhagill,𓇼,"['lmao', 'chan', 'enfj', 'sure', 'lixs', 'changed', 'recently', 'either', 'enfp', 'esfj']",ESFJ
142,1626240395264020482,shbsolo,zero cola drinker,"['always', 'switched', 'isfj', 'amp', 'esfj', 'everytime', 'retook', 'test', 'im', 'always', 'full', 'energy']",ESFJ
143,949117933418147840,fulle_nct,🔅maya aroha seungheon day 🥳 VAHN MONTH🔅,"['one', 'tell', 'yonghee', 'enfj', 'snd', 'byounggon', 'esfj', 'thats', 'im', 'issue']",ESFJ
144,1644180598989414400,gelskyace,shan | ia,"['restarting', 'day', '3', 'hi', 'im', 'jianna', 'call', 'jia', 'looking', 'interactive', 'moot', 'sheher', '09', 'liner']",ESFJ
145,1631877963775111169,aaaaaely,Aaely,"['restarting', 'day', '3', 'hi', 'im', 'jianna', 'call', 'jia', 'looking', 'interactive', 'moot', 'sheher', '09', 'liner']",ESFJ
146,882473520168554497,enhypen1uvr,#1 over me enjoyer,"['restarting', 'day', '3', 'hi', 'im', 'jianna', 'call', 'jia', 'looking', 'interactive', 'moot', 'sheher', '09', 'liner']",ESFJ
147,999483637681733637,LAZZ1008,LAZZ,"['mbti', 'doodlessparkles']",ESFJ
148,1236980634440085506,isamumiyaa,Isamu • saw stray kids,"['day', '2', 'igg', 'hii', 'im', 'layla', 'amp', 'new', 'amp', 'im', 'looking', 'interactive', 'moot', 'sheher', 'gemini', 'esfj', '14']",ESFJ
149,1629855679363141634,NingNave,DreamNaevis ♧~•♤ENHA & DEUKAE COMEBACK IN MAY♤~•♧,"['restarting', 'day', '3', 'hi', 'im', 'jianna', 'call', 'jia', 'looking', 'interactive', 'moot', 'sheher', '09', 'liner']",ESFJ
150,1553958057981497344,Evgenjjcrypto,"(🌸, 🌿)Evgenjj.lens(💙,🧡)🐐🛸🌊📘","['artist', 'palette', 'gabby', 'reveal', '5', 'raise', 'ai', 'artist', 'palette', 'heart', 'gold', 'passion', 'serving', 'others', 'nurturing']",ESFJ
151,1609826325883387904,jakehvb,hanji ; lf moots .ᐟ,"['restarting', 'day', '3', 'hi', 'im', 'jianna', 'call', 'jia', 'looking', 'interactive', 'moot', 'sheher', '09', 'liner']",ESFJ
